,date,reviews,star,sentiment
1233,2020-10-05,"Como ele é maleável é chato de ajustar os pés para ficar com o mesmo tamanho.E em notebooks de 15"" não passa firmeza. Não cai, mas você fica com a impressão de que se alguém esbarrar na mesa ele vai cair.",2,negative
1234,2020-10-05,"Um lado do suporte veio mole. Tentei utilizar mesmo assim, mas foi uma tentativa em vão.Com um dia de uso, fui mexer na tela do notebook e as perninhas se dobraram para dentro e desde então elas estão moles e não suportam o peso do notebook.Terei que comprar outro suporte de outro tipo.",2,negative
1235,2020-10-05,"Suporte muito bom, porém veio com a parte direita torta que pode ter sido causada no processo de transporte.",4,positive
1236,2020-10-05,"Produto simples, mas atende o necessário.Poderia ser um pouco mais firme.",3,negative
1237,2020-10-05,Muito bom! Bem reforçado.,5,positive
1238,2020-10-05,O produto correspondeu a todas as minhas espectativas. A qualidade do aço também é super boa,5,positive
1239,2020-10-05,"Veio conforme a foto, não é muito estável, uso um Mac book air (1,35kg) e acho que está no limite de peso, não aguentaria mais do que isso. Quando coloco o Note nele, ele estabiliza, mas se sua base ou mesa de apoio  não for estável, vai ter problemas. Chegou dentro do prazo. Excelente custo/benefício.",5,positive
1240,2020-10-05,Muito bom,5,positive
1241,2020-10-06,Baixa qualidade e estabilidade.Não serve pra notebook meio ou grande.,1,negative
1242,2020-10-06,"Fácil de dobrar, leve e resistente. só é meio complicado para notes antigos que não tem o touchpad centralizado, mas não impede nem compromete o uso não...excelente escolha!",5,positive
1243,2020-10-06,Compacto,5,positive
1244,2020-10-06,"O Produto é extremamente simples, e cumpre seu objetivo, em certos mementos é meio difícil de colocar um certo equilibro no produto, a estabilidade não é lá essas coisas.Mas, pelo preço é uma boa pedida",5,positive
1245,2020-10-06,"Ótimo, funcional e bom custo benefício. Entrega chegou muito antes do previsto.",5,positive
1246,2020-10-06,massa,5,positive
1247,2020-10-06,Fica instável e nao é ergonomico,1,negative
1248,2020-10-06,"Eu adorei o suporte. Ficou ótimo no meu pc de 15,6 pol.",5,positive
1249,2020-10-06,"O produto veio desnivelado, porém quando é colocado o notebook no suporte, o próprio peso do computador acaba corrigindo o problema. Achei que ele é bem instável, os encaixes são bem fáceis de serem dobrados o que nem sempre é bom, pois a pessoa não consegue ajustar bem a posição desejada antes de colocar o note no suporte, pois há um escorregamento constante entre a parte metálica e as ""dobradiças"", o que requer da pessoa muita paciência.",2,negative
1250,2020-10-06,"O material atende o que promete!! A princípio é estranho pois não fica totalmente apoiado, não é estável. Mas, estiquei, puxei e aí sim! Ficou bom!!",4,positive
1251,2020-10-06,"Muito bom para ergonomia, fácil de usar e montar . As vezes os pés parecem um pouco instáveis, talvez tortos, mas nada que comprometa a usabilidade do produto. É muito simples ajustá-lo e transporta-lo, até mesmo na mochila para trabalhar fora de casa.",5,positive
1252,2020-10-06,"Muito bom, é melhor de tiver um teclado por fora, pois a digitação com o suporte não é muito ergonômica",5,positive
1253,2020-10-06,"Eu já conhecia o produto através de um amigo meu, pena o meu ter vindo empenado, mas com jeitinho consegui resolver, a minha postura agradece rsrs.",4,positive
1254,2020-10-06,"Muito bom! Melhor do que eu esperava, gostei!",5,positive
1255,2020-10-06,"Gostei do produto. Já havia usado alguns similares no passado e tinha muita dificuldade de estabilizá-los. Este, embora bem semelhante, não apresentou os mesmos problemas.Tudo entregue dentro do prazo, com qualidade.Recomendo.",5,positive
1256,2020-10-07,"Ele veio com um pequeno desnível, mas nada que prejudique a utilização. Não pedi troca pq estava precisando de forma urgente. Ajudou muito no parte ergonômico pra usar o note.",4,positive
1257,2020-10-07,Atende o esperado,5,positive
1258,2020-10-07,"Ergonômico, apoia bem meu notebook.",5,positive
1259,2020-10-07,"Produto muito bom e fácil de manusear. Parece ser bem resistente, como mencionado no título, ele cumpre o que promete",5,positive
1260,2020-10-07,"É uma esturutra muito simples, mas que resolve bem a questão de elevar o monitor.  O importante é fazer sempre os ajustes antes de colcoar o laptop, ver se estão estáveis, para evitar acidentes. Não é dobrável, então se não estiver usando, ele vai ocupar espaço.",5,positive
1261,2020-10-07,"Produto de ótima qualidade, e excelente custo benefício ..... muito ajustável e não deixa nada a desejar se comparado com aquelas bases com coolers, que só fazem barulho e não ajudam muito de fato na parte de resfriamento do equipamento.",5,positive
1262,2020-10-07,"Adapta bem em todos tamanhos de notebook, eu gostei porém ele é um pouco difícil de domar e deixar estável. Pra o preço, achei boa compra",4,positive
1263,2020-10-08,"Bom produto, mas veio torto, coloco o notebook e não fica alinhado, fica torto",3,negative
1264,2020-10-08,"Produto condizente com o descrito. Sem o notebook fica com uma ""perna"" suspensa. Mas com o notebook, fica bem estável",5,positive
1265,2020-10-08,"Suporta bem notebook de 13' e também de 15', recomendo.",5,positive
1266,2020-10-08,Acabaram as dores no pescoço ao estudar. A base deixa o notebook na altura do nosso rosto. Excelente.,5,positive
1267,2020-10-08,O suporte quebrou na parte de plástico que segura o notebook. Não tinha nem uma semana de uso!! Um absurdo!,1,negative
1268,2020-10-08,"o suporte ajuda  o notebook a não aquecer, e bom utilizar com teclado e mouse sem fio",5,positive
1269,2020-10-08,Produto conforme descrição.,4,positive
1270,2020-10-09,Melhor aquisição,5,positive
1271,2020-10-09,Funciona bem e tem bom preço.,4,positive
1272,2020-10-09,nao serve p nada. fica horrivel a posição,2,negative
1273,2020-10-09,Ótima!!!!,5,positive
1274,2020-10-09,"Produto atende bem as necessidades, porém não espere muito de um produto nesse valor.",5,positive
1275,2020-10-09,Ótimo produto. Atende as especificações.,5,positive
1276,2020-10-09,"Funciona bem, mas um lado veio mais frouxo que o outro, então um as vezes escorrega e o outro fica bem presinho. colocando o teclado na frente dele, o uso fica normal porque não deixa escorregar.",4,positive
1277,2020-10-09,"Superou minhas expectativas, tenho utilizado bastante em reunião e minha postura melhorou bastante, além disso  notei uma melhora na ventilação do notebook, vale a compra.",4,positive
1278,2020-10-10,"Muito bom, cumpre perfeitamente seu propósito.",5,positive
1279,2020-10-11,"O produto é simples, parece ate frágil, mas não é. Após colocar seu laptop corretamente no encaixe, verá que é estável e firme. Vale a pena.",5,positive
1280,2020-10-11,Gostei do material e da forma dele (Proporciona circulação de ar do notebook),5,positive
1281,2020-10-12,"O acabamento é bom, porém as pernão não são niveladas, porém, ficam niveladas com o peso do notebook.Em relação à ergonomia, muito bom, é muito mais confortavel usar o note com mais altura.Eu indico, produto honesto e preço baixo.",4,positive
1282,2020-10-12,"A entrega foi super rápida e bem antes do prazo estipulado. O produto é igual ao das imagens, super prático, dá para levar para onde quiser pois ocupa pouco espaço quando dobrado. O material é resistente e você deve regular direito e prender o notebook ou tablet nas borrachas para que ele fique estabilizado, ou seja, é bem simples de usar.",5,positive
1283,2020-10-12,"Fácil utilizar, estável, chegou no prazo, tudo bem embalado, ok. só que tem que ser usado com um teclado, não da pra usar sem teclado externo ao notebook. PRODUTO ÓTIMO, mas, CUIDADO, se não tem um teclado externo, fica complicado usa-lo sem, não desvaloriza o produto, só estou avisando.",5,positive
1284,2020-10-12,"Recebi o produto e ao tentar ajusta-lo para meu notebook percebi que estava torto. Tentei dobrar e fazer de tudo para gerar um equilíbrio entre as partes do suporte, porém, oi esforço em vão. As perninhas da frente são instáveis e molengas. Detestei o produto! Qualidade lixo!",1,negative
1285,2020-10-13,Comprei para que meu computador pudesse se resfriar e funcionou.,5,positive
1286,2020-10-13,Muito bom!,5,positive
1287,2020-10-13,"É bem difícil de deixar ele alinhado e muito fácil de sair da posição correta, mas tirando isso é bom sim. Não é confortável pra digitar com ele na posição, além de que ele costuma a balançar um pouco no suporte quando você aplica uma força maior no notebook. Pelo preço é fácil mobilidade (te permite dobrar e levar na mochila), o produto valeu a pena sim!",4,positive
1288,2020-10-13,"O produto cumpre o que promete!!!, excelente custo benefício.",4,positive
1289,2020-10-13,Produto muito bom e baixo custo.,5,positive
1290,2020-10-13,Ótimo,5,positive
1291,2020-10-13,"Alguns dias de uso e o suporte é bem firme, apesar de que uma das pernas veio mais ""flexível"" que a outra. No entanto, com o notebook em uso não há qualquer instabilidade. Cumpre o dever. Recomendo!",5,positive
1292,2020-10-13,Perfeito. Simplesmente super feliz com a compra.,5,positive
1293,2020-10-13,"O suporte é igual a foto. É fácil de fechar e ótimo para quem quer tranportá-lo. A única coisa que não gostei muito é que ele não tem trava, ele movimenta facilmente e precisa ficar ajustando com o notebook.",3,negative
1294,2020-10-13,O suporte é resistente e favorece uma boa ergonomia.,5,positive
1295,2020-10-13,"Material de qualidade, fácil de transportar, de montar, bonito, leve e funcional. Entrega ABSURDAMENTE RÁPIDA, chegou em IMPRESIONANTES três dias após a compra, e olha que comprei num sábado a noite e segunda foi feriado.",5,positive
1296,2020-10-13,"O produto veio torto, desnivelado, e com uma das hastes frouxa, o que impede o ajuste da altura. Solicitei a devolução mas desisti pelo trabalho de ir perder tempo nos correios para enviar a devolução",1,negative
1297,2020-10-13,"Infelizmente as imagens não condizem com o produto, ao receber meu notebook não coube na estrutura por ser fino demais.",1,negative
1298,2020-10-13,"Horrível. Todo molenga, não ajusta, escorrega.. Não sei como é indicação da Amazon. É bem ruim mesmo, não recomendo.",1,negative
1299,2020-10-13,"Ele só é um pouco chato pra nivelar, isso eu achei desconfortável, mas nivele em um local bem plano e agora tá tudo certo",5,positive
1300,2020-10-13,"Modelo atendeu às minhas necessidades. Apesar de simples, requer aprendizagem para manuseio.",5,positive
1301,2020-10-13,Eu comprei  o suporte na cor preta mas a pintura ficou a desejar.,2,negative
1302,2020-10-13,Muito bom,5,positive
1303,2020-10-13,Super útil !Recomendo !,5,positive
1304,2020-10-13,"O produto é de boa qualidade, fácil de montar e guardar. Contudo é difícil dar estabilidade e colocar o computador em uma posição reta. Mas nada que seja impossível de realizar.",4,positive
1305,2020-10-13,É bem fácil de dobrar,5,positive
1306,2020-10-13,"Imaginava que as aplicações seriam limitadas pela aparência do produto, porém me surpreendi. Produto bem compacto e adaptável pra vários tamanhos, consigo utilizar até o Smartphone com a tela virada.",5,positive
1307,2020-10-13,Cumpre sua função com qualidade.,5,positive
1308,2020-10-13,"Alta estabilidade e ergonômico, porém não é fácil de dobrar. Além disso, caso queira mudar a altura do Notebook, perde-se um tempo considerável tentando ajustá-lo corretamente.",4,positive
1309,2020-10-13,ótimo produto,5,positive
1310,2020-10-14,Bastante pratico,5,positive
1311,2020-10-14,"O produto foi entregue dentro do prazo, possui um bom acabamento e até o momento tem funcionado corretamente!",5,positive
1312,2020-10-14,"Veio torto, caindo pra direita, tive que devolver",1,negative
1313,2020-10-14,"Eu já possuía essa ferramenta e por muitas vezes alguns amigos me perguntava por onde comprei (porém ganhei de presente). Até um dia encontrar aqui e comprar pra dar de presente a um amigo. Sucesso!O produto é leve, fácil de usar e fica bem estável na superfície escolhida.",5,positive
1314,2020-10-14,"Produto bom, porém tenho dificuldade em deixá-lo alinhado na mesa.",4,positive
1315,2020-10-14,Boa qualidade e chegou no tempo previsto,5,positive
1316,2020-10-14,Meu espaço de trabalho/estudo ficou bastante confortável. O suporte me obriga a manter uma boa postura e não preciso me debruçar sobre a tela.,5,positive
1317,2020-10-14,Ótimo pelo preço,4,positive
1318,2020-10-14,"Ele entrega o que promete, segura bem meu Mac e é bem estável",5,positive
1319,2020-10-14,"Inicialmente achei muito simples, mas quando montei e coloquei o notebook achei perfeito.",5,positive
1320,2020-10-14,"Muito bom , facil montar, ajudou a organizar a mesa.",5,positive
1321,2020-10-14,"É um bom produto, com preço justo, para um laptop de 15,6 acho que não fica muito estável, poderia ter um folheto mostrando as possibilidades de uso ao invés de só algumas imagens na caixa, no geral, cumpre bem seu propósito de suporte.",5,positive
1322,2020-10-14,"gostamos, usamos todos os dias",5,positive
