,reviews,star,date
224,"Comprei pelas avaliações, mas é extremamente frágil, não me deu o suporte necessário para o notebook, que não fica bem apoiado. Não recomendo, não usei pois devido ao pouco suporte fiquei com medo do notebook cair.","1,0",14 de julho de 2021
225,"O produto entrega o que promete, mas possui uma construção de baixa qualidade. Juntas e suportes muito frágeis e desde o primeiro uso não me entregam uma boa estabilidade. Como o preço é baixo, não me dei ao trabalho de realizar a troca, mas não recomendo o produto.","2,0",24 de fevereiro de 2021
226,"Estava gostando, até, do nada ele abrir totalmente os plásticos que deveriam segurar o notebook. O meu não pesa nem 1KG e depois de 7 dias o lado direito simplesmente abriu e não fixava mais os ferros e a borracha de segurar embaixo também não fixava mais.Parece ter sido um defeito de fábrica porque vi depois outras pessoas reclamando...","3,0",13 de agosto de 2020
227,"Uma das pernas veio completamente solta, o que faz com que seja impossível ajustar o notebook na horizontal, ficando sempre pendendo para um lado. Os plásticos frontais também deslizam muito, não conseguem manter o notebook estável.","2,0",30 de dezembro de 2020
228,Péssimo produto . Engana pelas fotos . Encostei pois é péssimo de usar . Vendo o que recebi !,"1,0",11 de janeiro de 2022
229,"Acho que esse lote que a Amazon está fornecendo está todo com defeito. Comprei 2, um veio totalmente torto, sem as bases fixas e ja fiz a devolução, o outro veio menos torto e como era urgente, tive que começar a usar assim mesmo. Um pouco decepcionado.","2,0",9 de junho de 2021
230,"Ele é de excelente material,mas o notebook fica torto, por mais que eu mexa. Justamente por ser de boa construção, não consigo desentortar","3,0",10 de agosto de 2021
231,"Não é indicado para notebooks com mais de 14”..Produto não é firme em nenhum momento, os ajustes de altura vivem escapando e as vezes tenho e apoiar já parede.. esperava mais..Não recomendo","2,0",8 de setembro de 2021
232,"Horrível, nada estável ou firme. Tão ruim que sequer fica alinhado à mesa; um dos apoios fica suspenso. Muito frágil, difícil de dobrar, o notebook fica bambeando e escorrega muito. Tive que comprar outro pouquíssimo tempo depois. Dinheiro jogado fora","1,0",21 de novembro de 2021
233,"A ideia do produto é boa e ele é ergonômico, mas só com o peso do notebook as hastes constantemente saem do lugar, o que te obriga a fica toda hora arrumando na posição certa. Desisti de usar suporte de notebook para usar monitor externo com mouse e teclado, é muito melhor.","3,0",3 de dezembro de 2021
234,"Produto veio com defeito de fabricação, peças (pernas) de tamanhos diferentes. Bem acabado, mas defeituoso. Espero que tenha sido excessão o meu caso. Usei pra testar e gostei, mas o defeito deixa o produto instável ou tenho que deixá-lo torto para estabilizá-lo.","2,0",31 de maio de 2021
235,"Com a ajuda de um instrumento de nível, ainda assim foi difícil deixar o suporte em uma posição em que o computador não ficasse torto.Não tenho como avaliar durabilidade, usando o produto há um dia apenas.","3,0",4 de abril de 2020
236,"Estou usando, mas fica torto e não adianta ajustar que sempre tem um lado maior que o outro. O jeito foi colocar um calço embaixo do notebook pra ter estabilidade. Não sei se compraria novamente.No quesito ergonomia, ajuda bastante.","3,0",5 de setembro de 2021
237,"Veio cheio de defeitos, é de péssima qualidade, joguei meu dinheiro fora. Ele não regula, as as hastes são soltas impossívels de parar no lugar. O metal torto, o note fica absolutamente torto em cima, não encaixa, é uma verdadeira enganação, péssima qualidade, um lixo!","1,0",7 de janeiro de 2021
238,"O produto atende ao proposto. Eu queria apenas um suporte para elevar o notebook e ele é muito alto. Recomendo apenas se você quiser usar o notebook como tela e usar um teclado extra. Do contrário, não invista seu dinheiro.","3,0",4 de novembro de 2020
239,"Produto super simples, mas não é ergonômico para deixar no formato que gostaríamos. Produto super quebra galho. Não compraria novamente.","3,0",23 de agosto de 2021
240,"Nao gostei muito nao, até da pra usar ele, mas como ele é muito maleavel, é dificil de encontrar a posição correta entre as duas bases, uma as vezes fica mais firme que a outra, ai de um lado fica mais alto que o outro, nao recomendo muito nao!","2,0",21 de setembro de 2020
241,"O PRODUTO NÃO PRESTA! TORTO, NÃO TEM ERGONOMIA, NÃO É FÁCIL DE ACHAR UM PONTO RETO PARA EQUILIBRAR O COMPUTADOR. ABSURDAMENTE HORRÍVEL! MEU NOTEBOOK VIVE MANCANDO. NÃO COMPREM ESSE LIXO. VOU JOGAR FORA E COMPRAR OUTRO. NUNCA VI NADA TÃO HORRÍVEL NA VIDA.","1,0",29 de dezembro de 2021
242,"Muito instável. Precisa de muita paciência para ajustar na medida certa para o uso. Cada vez que preciso mudar de local é um parto para deixar o notebook nivelado. Uma das perninhas está firme, a outra toda frouxa. Não recomendo e vou comprar outro, de outra marca.","2,0",4 de outubro de 2021
243,"O suporte não é bom. Não é fácil deixá-lo correto, as hastes de ajuste não deslizam por igual, o notebook não fica posicionado de maneira alinhada, o ferro veio torcido e se tirar o notebook do lugar, voce perde todo o ajuste. Recomendo passar este.","1,0",14 de dezembro de 2020
244,"Não é ruim, mas não é bom também rs Se puder busque outros melhores. O meu veio torto, mas meu filho conseguiu arrumar, mesmo assim, quando compramos algo esperamos que venha em perfeitas condições e pronto pra usar, ne?","2,0",22 de dezembro de 2021
245,"O material é bom, mas acho ele muito alto (a menor altura possível) e acho que a parte de baixo veio torta, pois o notebook fica torto para a direita. Visualmente desagradável, e isso me decepcionou bastante. Não recomendo a compra por conta de ter vindo torto.","2,0",18 de agosto de 2021
246,"O meu produto veio com defeito infelizmente, um dos lado não fica firme, fui obrigado a dar um jeitinho para que funcione.A proposta é boa, porém, por causa deste defeito me deu um desgaste que não deveria ter tido.","3,0",3 de julho de 2021
247,Produto de qualidade baixa. Não gostei. Quebrou sozinho após uma semana de uso.,"1,0",23 de dezembro de 2021
248,"O produto é bem simples, mas serve ao propósito. O meu parece estar um pouco torto, então tem que ajustar bem antes de por o notebook. É de metal e parece bem resistente. Meu notebook é meio pesado (17 polegadas) e não tive problemas até agora.","3,0",14 de dezembro de 2020
249,O suporte é bem discreto mas o ajuste de altura dele não funciona direito. Você perde um pouco de tempo em ajustar a altura adequada a que você deseja. Muitas vezes o seu notebook fica torto e a posição das hastes não fica de acordo com que deseja,"3,0",3 de agosto de 2020
250,"Sua estrutura é simples. Isso não seria o ponto fraco se o preço não fosse alto.Porém, ainda existe a questão do ajuste do suporte que é muito pouco prático, difícil na verdade, causando  insegurança até.Não pague mais que R$ 30,00 !!!","2,0",23 de julho de 2020
251,"Simples, serve ao propósito, porém, em certos ângulos os braços são bastante moles, interferindo na estabilidade do produto.Uma boa ideia, mas acho que faltou qualidade especificamente nas ""articulações"" para ser um bom produto.","2,0",11 de maio de 2021
252,O suporte desempenha o papel proposto mas na minha opinião é muito “delicado” e difícil de alinhar. Um dos lados escorrega muito facilmente o outro nao. Parece que nao fica firme e o note fica dificil de alinhar.,"3,0",15 de abril de 2021
253,"Péssimo produto. Veio totalmente desnivelado, um dos lados sem fixação, deslizando facilmente e impossibilitando de deixar o notebook nivelado no suporte. A base veio torta, fazendo com que o notebook fique ""sambando"". Não recomendo, dinheiro jogado fora!","1,0",28 de abril de 2021
254,O produto veio ABSURDAMENTE TORTO. O notebook fica desnivelado e me arrependi de ter comprado. Decidi confiar na Octopus por parecer uma marca de confiança e não vale o preço. Nem sei se vou conseguir utilizar. Estou extremamente insatisfeita.,"1,0",5 de agosto de 2021
255,"Considerando outras reviews, parece que a maioria dos suportes vem com defeito. Isso mesmo, todo torto. O notebook fica torto o tempo inteiro e não tem muito o que fazer, apenas acostumar com isso aqui.","3,0",10 de junho de 2021
256,"Quando eu comprei eu amei o produto. Estável e fácil de ajustar altura e tudo mais. Porém com o uso um dos pés se soltou completamente, e a base empenou, tornando muito difícil colocar o computador em uma posição adequada e estável.","3,0",4 de outubro de 2021
257,"O produto tem aparência bonita, é resistente e de bom material, mas praticamente possui regulagem inexistente. Você encontrará problemas quanto a isso. Caso fique muito alto para a sua situação, não vai ter como rebaixá-lo, tornando sua utilidade inútil.","2,0",10 de junho de 2021
258,"O suporte é meio torto, assimétrico, não permitindo uma perfeita estabilização do notebook. Ele até cumpre sua função de elevar o notebook à altura dos olhos, mas causa desconforto visual por não deixá-lo paralelo à mesa.","3,0",1 de março de 2022
259,"O produto veio torto, impossibilitando estabilizar o notebook. Decepcionado, pois tinha achado muito interessante a facilidade de levar para outros lugares, mas não vai me servir.Além disso, ao dobrar a aba, uma das partes, dentro do ajuste, rompeu","3,0",25 de novembro de 2021
260,"O produto é de ótima qualidade, ergonômico e agradável visualmente.Estou dando 3 estrelas porque veio com defeito em uma das hastes: ela veio empenada e isso prejudicou a estabilidade do suporte.","3,0",21 de fevereiro de 2021
261,"Um dos lados veio com o ajuste muito frouxo, fazendo com que as vezes ele vire e derrube o notebook. Dependendo do tanto que deixar ele aberto também ele fica bambo. Mas como são coisas que são possíveis de arrumar, não tirei a nota completa.","3,0",16 de junho de 2021
262,"O suporte tem o objetivo de proteger o notebook. Comprei pois minha noiva queria para prometer o dela, e ela nem utiliza mais porque na verdade o suporte mesmo riscou a frente do notebook. Não recomendo a compra para esse objetivo.","1,0",16 de outubro de 2020
263,"Ao deslizar até a altura adequada e posicionar o notebook no suporte, as as ates giraram, mesmo corrigindo fica muito instável, só foi possível usar o suporte depois de colar  com super cola.","1,0",28 de fevereiro de 2021
264,"O produto chegou ontem e utilizei normalmente. De noite tirei o notebook. Hoje fui usar novamente e o uma das hastes cedeu, o plástico que segura quebrou. Para devolver e receber outro igual demora praticamente dois meses, o que é inviável.","1,0",10 de setembro de 2021
265,"Péssimo produto. Instável, não atende ao que é propõe. Pior aquisição que já fiz. Não recomendo.","1,0",2 de julho de 2021
266,Veio torto. Fica uma parte alta que a outra e só apoia na mesa por conta do peso do notebook. A princípio é difícil entender a posição e como utilizar. Mas está sendo útil.,"3,0",21 de outubro de 2020
267,"Comprei para teste e passei para duas pessoas de casa usar e nenhuma delas gostou do posicionamento do notebook de 14 "" nele.","3,0",15 de outubro de 2020
268,"Embora de fácil montagem, o produto veio com as hastes de metal um pouco tortas dificultando o ajuste final do laptop.Mesmo após encontrar a posição adequada o produto demonstra certa instabilidade quando retiro e recoloco o laptop.","1,0",12 de dezembro de 2020
